  1.580110  3.069979 -1.301735  1.000000  0.241218  0.566860  0.191922  2.000000
  0.663312  0.172779 -0.579748  1.000000  0.801873  0.146394  0.051733  1.000000
  0.551958  0.333718 -0.136940  1.000000  0.793759  0.109674  0.096567  1.000000
 -0.609015  1.386283 -0.654493  1.000000  0.979227  0.004906  0.015867  1.000000
  0.776190 -1.081053  1.055933  1.000000  0.580600  0.108779  0.310621  1.000000
  0.074123 -0.213930 -0.809675  1.000000  0.956994  0.029948  0.013058  1.000000
  0.648987  1.174468  0.319897  1.000000  0.584988  0.111551  0.303460  1.000000
 -0.496968 -1.264140 -0.790446  1.000000  0.991734  0.005031  0.003235  1.000000
 -2.381191 -0.973868 -1.019264  1.000000  0.999877  0.000018  0.000105  1.000000
  0.451412 -0.131751  0.394305  1.000000  0.782095  0.074923  0.142982  1.000000
 -1.156766 -0.099714 -1.620450  1.000000  0.998791  0.000714  0.000496  1.000000
  1.261066 -1.618982 -0.160031  1.000000  0.524957  0.404437  0.070606  1.000000
 -0.382964  1.631892 -2.563850  1.000000  0.993464  0.005362  0.001174  1.000000
 -0.419442 -1.480913  0.684945  1.000000  0.959752  0.005754  0.034494  1.000000
 -1.454556 -0.682773  0.767270  1.000000  0.989392  0.000314  0.010294  1.000000
 -1.795535 -1.218552  0.019279  1.000000  0.998509  0.000113  0.001379  1.000000
 -0.040514  0.425508 -0.025137  1.000000  0.922322  0.023363  0.054315  1.000000
  0.173172 -0.968760 -0.727659  1.000000  0.952251  0.035919  0.011831  1.000000
 -0.029420  1.177043 -0.372968  1.000000  0.922042  0.025361  0.052597  1.000000
  1.061462 -1.771334  1.563483  1.000000  0.370036  0.117354  0.512609  3.000000
  0.071944  1.270783  0.092980  1.000000  0.840753  0.031235  0.128012  1.000000
  1.654153 -0.322340 -0.895118  1.000000  0.261142  0.702391  0.036467  2.000000
 -0.310190  0.405272 -0.076030  1.000000  0.956057  0.011047  0.032896  1.000000
  0.569206 -1.551412  0.440294  1.000000  0.815817  0.086907  0.097275  1.000000
  0.375693 -0.234777  0.261708  1.000000  0.832819  0.064178  0.103003  1.000000
  2.465924  1.811471  0.910214  1.000000  0.015107  0.428860  0.556033  3.000000
 -2.484490  0.172441  1.359339  1.000000  0.992894  0.000013  0.007092  1.000000
  0.349960  0.017252 -1.845115  1.000000  0.944137  0.051706  0.004157  1.000000
 -0.347700 -0.402843 -2.607256  1.000000  0.994795  0.004900  0.000305  1.000000
 -2.376635 -1.390398 -1.083176  1.000000  0.999904  0.000017  0.000079  1.000000
 -0.786923  0.238006  0.776709  1.000000  0.946144  0.002447  0.051409  1.000000
 -2.285496  0.175850  1.199659  1.000000  0.992135  0.000026  0.007839  1.000000
 -0.343349 -0.797586 -0.103029  1.000000  0.975708  0.008798  0.015494  1.000000
 -0.343017  0.533382  1.349206  1.000000  0.745337  0.006328  0.248334  1.000000
  0.180122 -0.604277 -1.742471  1.000000  0.966248  0.031029  0.002723  1.000000
 -0.218824 -0.086750 -0.186822  1.000000  0.962296  0.013754  0.023949  1.000000
  0.028998  0.018615 -0.437140  1.000000  0.947041  0.027835  0.025124  1.000000
 -0.915892 -0.159380 -0.287195  1.000000  0.991849  0.001815  0.006336  1.000000
  1.158425 -0.087697 -0.278293  1.000000  0.517171  0.380128  0.102702  1.000000
 -0.207211 -1.172166 -0.086321  1.000000  0.971142  0.012232  0.016626  1.000000
  1.064084 -1.743315 -0.055871  1.000000  0.648418  0.279716  0.071866  1.000000
 -0.368659  1.470305  0.079047  1.000000  0.913886  0.009536  0.076578  1.000000
  0.500441 -1.493711  0.548945  1.000000  0.821696  0.071722  0.106583  1.000000
 -0.234295 -2.151285  1.668653  1.000000  0.846261  0.005802  0.147937  1.000000
  0.483542 -0.780560 -0.863322  1.000000  0.900071  0.083698  0.016231  1.000000
  0.011863  0.193554 -0.578496  1.000000  0.951512  0.026820  0.021669  1.000000
 -1.386404  0.082412  0.240440  1.000000  0.991867  0.000457  0.007676  1.000000
 -0.773429 -0.160618  1.264187  1.000000  0.912231  0.002089  0.085680  1.000000
  1.144130 -1.428857 -0.029622  1.000000  0.580128  0.333533  0.086339  1.000000
  1.308434  0.445974  0.257515  1.000000  0.334232  0.391850  0.273918  2.000000
 -0.279985  0.841697 -0.334409  1.000000  0.957103  0.012467  0.030430  1.000000
  0.974006  0.532514 -0.700115  1.000000  0.640990  0.289003  0.070007  1.000000
  1.634578  0.066980  0.016904  1.000000  0.218306  0.620375  0.161319  2.000000
 -0.875185  0.748284  1.830900  1.000000  0.749867  0.001145  0.248989  1.000000
 -0.979757  1.476173 -2.101443  1.000000  0.998003  0.001148  0.000849  1.000000
  0.763370  0.698763 -1.181335  1.000000  0.786723  0.182161  0.031116  1.000000
 -0.983887 -0.874121 -1.130998  1.000000  0.997796  0.001215  0.000990  1.000000
 -1.671296  0.278273 -0.347886  1.000000  0.997712  0.000201  0.002087  1.000000
  1.117102 -1.076126 -1.288287  1.000000  0.660764  0.325038  0.014198  1.000000
 -0.219647  0.166761  0.844658  1.000000  0.860954  0.011481  0.127566  1.000000
 -0.364033 -0.485365 -0.945973  1.000000  0.987301  0.008168  0.004531  1.000000
 -0.088177  0.835600 -0.081210  1.000000  0.919076  0.021000  0.059924  1.000000
 -0.738318  1.138656 -0.773312  1.000000  0.987833  0.003292  0.008875  1.000000
  0.465471 -1.792805  0.391627  1.000000  0.861441  0.065330  0.073229  1.000000
  1.301920  0.238579 -1.714693  1.000000  0.525130  0.459814  0.015056  1.000000
  1.225938  0.802939  0.716463  1.000000  0.264405  0.239114  0.496481  3.000000
 -0.267328 -0.171099  0.679030  1.000000  0.910552  0.010476  0.078972  1.000000
  0.683229  0.178133 -0.744897  1.000000  0.805932  0.152896  0.041172  1.000000
  1.227140  0.854921 -0.662278  1.000000  0.462067  0.438522  0.099411  1.000000
 -0.272935  0.167193 -0.251789  1.000000  0.964910  0.012110  0.022980  1.000000
 -1.657440 -0.897862 -1.507209  1.000000  0.999684  0.000148  0.000168  1.000000
 -0.727501  1.501848 -1.250026  1.000000  0.991402  0.003175  0.005423  1.000000
  1.832983  1.322654 -0.570647  1.000000  0.137968  0.737704  0.124329  2.000000
  0.156044  2.292930  1.197076  1.000000  0.305905  0.012466  0.681629  3.000000
  0.473352 -0.784114 -2.032917  1.000000  0.936607  0.061009  0.002384  1.000000
  0.120540 -0.750536 -0.474690  1.000000  0.949177  0.032682  0.018141  1.000000
 -0.262874  0.849948  0.702992  1.000000  0.844347  0.010839  0.144814  1.000000
 -1.632258 -0.809132  0.880583  1.000000  0.991275  0.000177  0.008548  1.000000
 -1.178781  0.308100  0.896039  1.000000  0.965034  0.000769  0.034197  1.000000
 -1.347980  0.343285 -0.556438  1.000000  0.996791  0.000525  0.002684  1.000000
  0.654813  0.926416  0.153347  1.000000  0.653387  0.126280  0.220333  1.000000
 -0.287945 -1.279836  0.495978  1.000000  0.956483  0.008985  0.034532  1.000000
  0.956412  1.108972  1.742713  1.000000  0.114307  0.036958  0.848736  3.000000
  0.569969  0.622810 -0.791252  1.000000  0.837062  0.119191  0.043746  1.000000
 -0.352611 -1.699408 -0.273453  1.000000  0.984785  0.007331  0.007884  1.000000
  1.524490  0.411541  0.704132  1.000000  0.188493  0.381409  0.430098  3.000000
 -1.364514 -0.208782 -1.479587  1.000000  0.999190  0.000396  0.000415  1.000000
 -1.252043 -1.056419 -0.440779  1.000000  0.997632  0.000586  0.001783  1.000000
  0.038064 -0.342318 -0.837703  1.000000  0.962406  0.026576  0.011018  1.000000
 -0.292453  0.013164 -0.015297  1.000000  0.959302  0.011191  0.029506  1.000000
  0.258182  0.667235 -1.070273  1.000000  0.929079  0.051801  0.019120  1.000000
 -0.214810  0.562517  1.325543  1.000000  0.705824  0.008791  0.285385  1.000000
  0.930309  0.982974  1.104700  1.000000  0.262955  0.096215  0.640829  3.000000
  0.576934 -1.773184  0.950282  1.000000  0.745023  0.071172  0.183805  1.000000
  0.780602 -0.023971  0.907821  1.000000  0.507745  0.116062  0.376193  1.000000
  1.055812  0.298266  0.651546  1.000000  0.404062  0.218829  0.377109  1.000000
  0.940501 -0.908983 -0.218307  1.000000  0.687430  0.243558  0.069012  1.000000
 -1.243966 -0.322541  0.323228  1.000000  0.990509  0.000659  0.008831  1.000000
  0.242547  0.559777  1.029430  1.000000  0.629274  0.031883  0.338843  1.000000
 -0.218803 -0.324272 -0.210294  1.000000  0.966327  0.013399  0.020274  1.000000
  0.993940 -0.150947 -2.827862  1.000000  0.823028  0.175223  0.001750  1.000000
 -1.001919 -1.137066 -2.220692  1.000000  0.999089  0.000773  0.000138  1.000000
 -1.706321 -0.227602 -0.245474  1.000000  0.998105  0.000172  0.001723  1.000000
  0.521579 -1.209421  1.742768  1.000000  0.490522  0.034983  0.474495  1.000000
  0.435574 -0.535365  0.275180  1.000000  0.829104  0.072750  0.098146  1.000000
 -1.350464 -0.109650  1.336350  1.000000  0.960261  0.000391  0.039347  1.000000
 -0.112683  1.571936 -0.622319  1.000000  0.937954  0.020226  0.041819  1.000000
  1.076484  1.435052 -1.070148  1.000000  0.576739  0.347202  0.076058  1.000000
 -1.338435 -0.582323 -0.207114  1.000000  0.996680  0.000492  0.002828  1.000000
  0.634521  1.833082  0.476964  1.000000  0.443214  0.081820  0.474967  3.000000
  1.594501 -0.337083  1.396173  1.000000  0.129506  0.247084  0.623410  3.000000
 -2.164619 -1.251242  1.489940  1.000000  0.992780  0.000028  0.007192  1.000000
  0.892103 -0.648011 -0.118917  1.000000  0.691524  0.222726  0.085750  1.000000
 -0.165132 -0.641841  0.944967  1.000000  0.881318  0.012156  0.106526  1.000000
  1.107223 -0.300075  0.633011  1.000000  0.438716  0.257032  0.304251  1.000000
 -0.179734 -0.743312  1.755098  1.000000  0.713263  0.007243  0.279494  1.000000
  0.709743 -0.589573 -1.929147  1.000000  0.875618  0.120101  0.004282  1.000000
  0.302116  2.981894  1.440437  1.000000  0.115431  0.006572  0.877997  3.000000
 -0.039697 -1.726503 -1.137682  1.000000  0.980613  0.016205  0.003181  1.000000
 -1.848795  1.523205 -2.066798  1.000000  0.999699  0.000087  0.000214  1.000000
 -0.721088 -0.007382 -1.431634  1.000000  0.995761  0.002758  0.001480  1.000000
 -1.692271 -1.197661 -0.677534  1.000000  0.999310  0.000150  0.000540  1.000000
  0.243265 -0.437730  0.271150  1.000000  0.875730  0.044864  0.079406  1.000000
 -2.573429 -2.128072  0.826295  1.000000  0.999088  0.000008  0.000904  1.000000
 -1.201128  1.718698  1.119100  1.000000  0.884279  0.000685  0.115036  1.000000
  0.926243 -0.218681 -0.105042  1.000000  0.647325  0.243681  0.108993  1.000000
  0.767654  0.299969 -2.654099  1.000000  0.883142  0.114557  0.002301  1.000000
 -1.423829 -1.217566 -0.197713  1.000000  0.997821  0.000345  0.001834  1.000000
 -0.333711 -1.723817  0.078413  1.000000  0.978280  0.007647  0.014072  1.000000
 -1.755040 -1.067595  1.812180  1.000000  0.974505  0.000087  0.025408  1.000000
  0.354077  0.667099  0.319754  1.000000  0.765639  0.060651  0.173710  1.000000
 -1.275092  0.105284 -0.472595  1.000000  0.996353  0.000641  0.003006  1.000000
 -0.593093  0.944289 -0.410819  1.000000  0.977328  0.005113  0.017560  1.000000
 -0.487124 -0.457184 -0.395087  1.000000  0.984746  0.006085  0.009169  1.000000
 -0.715985 -1.311582 -1.536214  1.000000  0.997113  0.002239  0.000648  1.000000
  1.741842  0.016355 -0.475176  1.000000  0.194282  0.731060  0.074658  2.000000
 -0.513506  0.480099 -0.551340  1.000000  0.982048  0.006185  0.011767  1.000000
 -0.937362 -0.223882  1.469585  1.000000  0.912462  0.001199  0.086340  1.000000
 -0.860640 -1.187571  0.482218  1.000000  0.984250  0.001756  0.013994  1.000000
 -1.628296 -1.611768  0.884587  1.000000  0.993762  0.000156  0.006083  1.000000
 -0.247940  0.896391 -1.106700  1.000000  0.977605  0.012726  0.009669  1.000000
  2.553112  0.869576  0.535770  2.000000  0.020242  0.744319  0.235439  2.000000
  4.047724  0.262879 -1.755777  2.000000  0.000669  0.998150  0.001181  2.000000
  2.731374  0.044527  0.409942  2.000000  0.015494  0.870002  0.114504  2.000000
  3.921142  0.736705 -1.802521  2.000000  0.000907  0.997423  0.001670  2.000000
  4.689028  1.966887  0.656242  2.000000  0.000086  0.935127  0.064787  2.000000
  0.480678  0.726223  1.703869  2.000000  0.278871  0.023019  0.698110  3.000000
  2.844873 -0.824408 -0.262695  2.000000  0.013783  0.960333  0.025883  2.000000
  1.551546  1.008363 -1.209350  2.000000  0.300424  0.650652  0.048924  2.000000
  1.603733 -0.586894  1.734082  2.000000  0.101353  0.170147  0.728500  3.000000
  3.290694 -0.957641  0.789504  2.000000  0.004400  0.914976  0.080624  2.000000
  3.664024  0.176422  0.877708  2.000000  0.001405  0.903815  0.094780  2.000000
  3.801007  0.855644 -1.345306  2.000000  0.001071  0.995099  0.003830  2.000000
  1.938008 -0.858131 -0.378103  2.000000  0.139578  0.807094  0.053328  2.000000
  2.833182  0.956445  0.612451  2.000000  0.009946  0.777913  0.212141  2.000000
  3.429330  0.785275  0.351774  2.000000  0.002342  0.925671  0.071987  2.000000
  3.095910 -0.180479 -0.354489  2.000000  0.006499  0.971942  0.021559  2.000000
  3.195896  1.269283 -1.168130  2.000000  0.004935  0.982161  0.012905  2.000000
  2.724936  0.711426 -0.247790  2.000000  0.015301  0.925115  0.059584  2.000000
  4.182590 -0.320316 -0.512904  2.000000  0.000385  0.995056  0.004559  2.000000
  1.971107 -0.060221 -0.829888  2.000000  0.124127  0.839268  0.036606  2.000000
  2.980653  1.158236  0.229245  2.000000  0.007100  0.873884  0.119016  2.000000
  2.394534  1.723788  1.079510  2.000000  0.015749  0.352925  0.631326  3.000000
  1.998496  1.028280 -1.692356  2.000000  0.129920  0.850750  0.019330  2.000000
  3.254938 -0.095052  2.573096  2.000000  0.001891  0.206762  0.791347  3.000000
  4.579001 -1.403411 -0.465427  2.000000  0.000163  0.997644  0.002193  2.000000
  1.531550  0.718984 -0.415428  2.000000  0.268404  0.604594  0.127002  2.000000
  2.633402  0.720067 -0.972869  2.000000  0.021820  0.955279  0.022900  2.000000
  2.864528  0.886864  1.258338  2.000000  0.007522  0.552934  0.439544  2.000000
  3.233199 -1.450269  1.308537  2.000000  0.005705  0.821373  0.172922  2.000000
  2.537813  0.406921 -1.177174  2.000000  0.030252  0.953742  0.016006  2.000000
  3.010786 -1.523979  1.276855  2.000000  0.010008  0.789322  0.200670  2.000000
  2.291800  0.284575 -1.138308  2.000000  0.057467  0.921931  0.020602  2.000000
  1.205425  0.697444 -0.455914  2.000000  0.462856  0.416222  0.120922  1.000000
  1.997570 -1.185992 -0.349703  2.000000  0.127601  0.824338  0.048060  2.000000
  4.146507 -0.479808 -0.536519  2.000000  0.000433  0.995266  0.004301  2.000000
  1.759158  0.230468  0.395448  2.000000  0.147149  0.586659  0.266193  2.000000
  3.320017  0.902928 -0.131851  2.000000  0.003137  0.955816  0.041048  2.000000
  2.767584 -0.113260 -0.217241  2.000000  0.015121  0.945274  0.039605  2.000000
  3.293361  0.441771 -2.484992  2.000000  0.006534  0.992228  0.001238  2.000000
  1.743839  1.312277  0.000280  2.000000  0.138663  0.590582  0.270755  2.000000
  1.492466 -0.938100  0.076517  2.000000  0.328824  0.546065  0.125111  2.000000
  2.413155 -0.563299  0.846834  2.000000  0.035888  0.732221  0.231891  2.000000
  3.413635 -0.558408  0.249882  2.000000  0.002921  0.963640  0.033439  2.000000
  1.810132  2.035649 -0.789913  2.000000  0.141692  0.707929  0.150379  2.000000
  2.315463  1.133827  0.841213  2.000000  0.028335  0.526171  0.445495  2.000000
  4.238967  0.861349  0.188912  2.000000  0.000287  0.976142  0.023571  2.000000
  2.255317  0.242976 -1.498784  2.000000  0.069531  0.917810  0.012659  2.000000
  3.074171 -1.968942 -0.389056  2.000000  0.009427  0.977978  0.012595  2.000000
  2.968461 -1.282487 -2.030711  2.000000  0.015992  0.982413  0.001595  2.000000
  3.092232  1.021746 -0.645475  2.000000  0.005972  0.967700  0.026327  2.000000
  3.707362  0.180219  2.193814  2.000000  0.000996  0.456249  0.542755  3.000000
  2.731144  0.703947  2.495472  2.000000  0.003239  0.097719  0.899042  3.000000
  3.989972  0.315166 -1.568482  2.000000  0.000728  0.997604  0.001668  2.000000
  2.949711 -0.481582  0.313102  2.000000  0.009684  0.926649  0.063666  2.000000
  4.380985  0.503262 -1.017413  2.000000  0.000225  0.997230  0.002546  2.000000
  4.129222 -0.114144 -0.321789  2.000000  0.000425  0.992460  0.007115  2.000000
  1.944740 -0.480874  1.005303  2.000000  0.093428  0.514455  0.392117  2.000000
  2.908715 -1.949104  1.407901  2.000000  0.013956  0.736324  0.249720  2.000000
  2.692717  0.838378  0.402707  2.000000  0.014946  0.814497  0.170556  2.000000
  2.712363  0.190626  0.540266  2.000000  0.015636  0.833835  0.150529  2.000000
  4.584018  0.279274 -1.449373  2.000000  0.000150  0.998878  0.000972  2.000000
  1.644810  0.005910 -0.182346  2.000000  0.225538  0.655754  0.118708  2.000000
  2.659771 -0.932080 -0.175704  2.000000  0.022675  0.942210  0.035115  2.000000
  0.875248  1.412793 -0.817805  2.000000  0.667594  0.237416  0.094990  1.000000
  1.380437  0.945655 -0.496392  2.000000  0.347912  0.519217  0.132871  2.000000
  5.058200  1.755528  0.046760  2.000000  0.000033  0.986330  0.013637  2.000000
  2.949497 -0.559007  1.243529  2.000000  0.009292  0.738522  0.252186  2.000000
  2.065492  0.832469 -0.215294  2.000000  0.078783  0.793534  0.127683  2.000000
  3.009449 -1.419782 -0.037744  2.000000  0.009827  0.964257  0.025916  2.000000
  1.964761 -0.841599 -0.068259  2.000000  0.125831  0.791012  0.083157  2.000000
  0.882415  0.756501  0.544171  2.000000  0.464131  0.162898  0.372970  1.000000
  2.186802  0.397028  0.257734  2.000000  0.057134  0.764076  0.178789  2.000000
  2.119996  1.398560 -0.233048  2.000000  0.063848  0.772244  0.163907  2.000000
  4.697215  0.221319 -0.485640  2.000000  0.000095  0.996527  0.003378  2.000000
  5.161691 -0.193473  2.690839  2.000000  0.000045  0.660040  0.339915  2.000000
  3.247560 -0.399305 -0.065822  2.000000  0.004418  0.969642  0.025941  2.000000
  1.920015  0.839074  2.210474  2.000000  0.016168  0.061985  0.921847  3.000000
  2.287863  1.219424  0.542803  2.000000  0.034219  0.622585  0.343196  2.000000
  3.755118  1.358494 -0.536539  2.000000  0.001006  0.980898  0.018096  2.000000
  3.038880  2.114829 -0.724965  2.000000  0.006499  0.939778  0.053722  2.000000
  4.844212 -2.295944  0.884038  2.000000  0.000108  0.986851  0.013041  2.000000
  1.731629  0.328559  0.824701  2.000000  0.123239  0.430738  0.446023  3.000000
  4.136336 -0.218372 -1.705294  2.000000  0.000551  0.998540  0.000909  2.000000
  2.482162  0.915810  0.124024  2.000000  0.026177  0.827038  0.146785  2.000000
  3.765884 -1.746977 -1.251750  2.000000  0.001649  0.996714  0.001636  2.000000
  2.008566  0.999717  0.353998  2.000000  0.073237  0.623986  0.302776  2.000000
  1.914479  0.831198 -0.034813  2.000000  0.106921  0.710050  0.183029  2.000000
  2.369914  0.822495 -1.609741  2.000000  0.050875  0.935770  0.013356  2.000000
  1.961752 -1.633513  0.227111  2.000000  0.141065  0.754000  0.104935  2.000000
  0.951703  0.681704 -0.863905  2.000000  0.663143  0.277858  0.058999  1.000000
  2.805125 -1.060878  2.406164  2.000000  0.007546  0.234090  0.758364  3.000000
  1.608404  0.542027 -0.098060  2.000000  0.218919  0.607699  0.173382  2.000000
  3.027457 -1.638706 -0.021215  2.000000  0.009782  0.965316  0.024902  2.000000
  4.708182  0.045568  0.111024  2.000000  0.000093  0.992030  0.007877  2.000000
  4.544830 -0.852084 -0.635184  2.000000  0.000164  0.997784  0.002052  2.000000
  3.554126 -0.584849  0.136463  2.000000  0.002026  0.974446  0.023528  2.000000
  2.027593 -1.185183 -0.545740  2.000000  0.121781  0.843214  0.035005  2.000000
  3.335413  0.839697 -1.875987  2.000000  0.004343  0.992471  0.003186  2.000000
  1.158995 -0.508622  1.193823  2.000000  0.312454  0.182454  0.505092  3.000000
  3.336450  0.587941  0.463988  2.000000  0.003039  0.911728  0.085232  2.000000
  2.190958  2.234116 -2.346627  2.000000  0.099179  0.884007  0.016815  2.000000
  1.390901  0.412807 -1.000476  2.000000  0.400559  0.551418  0.048023  2.000000
  2.773347  0.575295 -0.490450  2.000000  0.014109  0.949358  0.036533  2.000000
  1.948907 -1.113446  1.014752  2.000000  0.108990  0.548607  0.342404  2.000000
  3.126721 -1.113946  0.001847  2.000000  0.006810  0.967104  0.026086  2.000000
  3.480892  0.605948  1.330048  2.000000  0.001981  0.728142  0.269877  2.000000
  2.607740  0.024092  0.561864  2.000000  0.020840  0.818858  0.160302  2.000000
  2.316086 -1.062650  0.098967  2.000000  0.054961  0.871532  0.073507  2.000000
  2.897982  0.464327  0.023841  2.000000  0.009788  0.925035  0.065178  2.000000
  2.872311  0.056520 -1.021987  2.000000  0.012552  0.975948  0.011500  2.000000
  3.207719 -1.074326  0.537287  2.000000  0.005511  0.937679  0.056811  2.000000
  2.481011  0.741573 -0.763189  2.000000  0.031129  0.931862  0.037009  2.000000
  1.787904  0.379763  0.285976  2.000000  0.139399  0.617403  0.243198  2.000000
  3.637718 -0.301373  1.632183  2.000000  0.001623  0.741200  0.257177  2.000000
  2.497985  0.500750  0.661078  2.000000  0.024190  0.729173  0.246637  2.000000
  1.129763  1.069221  0.539000  2.000000  0.313608  0.226463  0.459929  3.000000
  2.754149 -0.783216 -0.396892  2.000000  0.017582  0.958769  0.023649  2.000000
  2.850847 -0.401379  0.152070  2.000000  0.012416  0.930788  0.056796  2.000000
  2.865875  0.544960  0.793702  2.000000  0.009631  0.772709  0.217659  2.000000
  2.744985 -0.286545  0.247031  2.000000  0.015966  0.907005  0.077029  2.000000
  2.355592 -0.531044 -0.637942  2.000000  0.049229  0.923047  0.027724  2.000000
  2.888162 -0.071987 -0.964998  2.000000  0.012085  0.976363  0.011553  2.000000
  3.999928  0.022907 -1.391678  2.000000  0.000696  0.997486  0.001818  2.000000
  3.519094 -1.376286  1.974232  2.000000  0.002640  0.646797  0.350563  2.000000
  1.434794  0.519105  0.330758  2.000000  0.259842  0.434223  0.305935  2.000000
  3.644677  0.287825  0.831551  2.000000  0.001448  0.903985  0.094567  2.000000
  2.440676 -1.871895 -0.137591  2.000000  0.047649  0.914540  0.037811  2.000000
  1.644978 -0.197691  1.854603  2.000000  0.070143  0.132714  0.797144  3.000000
  2.656361  0.339027 -0.409044  2.000000  0.019478  0.939086  0.041436  2.000000
  2.462085 -0.060658 -0.411932  2.000000  0.033971  0.923957  0.042072  2.000000
  4.463281 -0.066108 -0.835917  2.000000  0.000187  0.997545  0.002268  2.000000
  1.534221  0.299621  2.130791  2.000000  0.045895  0.059729  0.894375  3.000000
  2.297456  1.928943  0.286384  2.000000  0.030864  0.608224  0.360913  2.000000
  2.676539 -0.954726  0.987837  2.000000  0.020376  0.777608  0.202015  2.000000
  2.439479 -1.581989 -0.218797  2.000000  0.045348  0.919425  0.035227  2.000000
  1.775630  0.771258  1.377906  2.000000  0.059623  0.212640  0.727737  3.000000
  2.941212  1.627626 -1.584520  2.000000  0.010699  0.976760  0.012541  2.000000
  3.611842 -0.833408  0.591668  2.000000  0.001853  0.955577  0.042570  2.000000
  0.539811  1.211892  2.316617  2.000000  0.092013  0.007073  0.900914  3.000000
  2.692624 -0.449675 -0.597195  2.000000  0.020096  0.958788  0.021116  2.000000
  3.541210 -0.794741 -0.600623  2.000000  0.002240  0.990745  0.007015  2.000000
  1.186231  0.653974 -2.102824  2.000000  0.631081  0.358684  0.010235  1.000000
  3.675587  0.290579 -0.012514  2.000000  0.001311  0.975081  0.023608  2.000000
  2.695616  0.373950 -1.787268  2.000000  0.023941  0.970329  0.005730  2.000000
  2.393088  0.980891 -0.200030  2.000000  0.034412  0.860740  0.104849  2.000000
  2.931203 -1.560982  1.862298  2.000000  0.010476  0.538545  0.450979  2.000000
  2.261384 -0.940827 -1.329854  2.000000  0.076203  0.914061  0.009735  2.000000
  3.091033  1.165844 -0.306860  2.000000  0.005664  0.946564  0.047773  2.000000
  1.851381 -0.786010  1.250662  2.000000  0.106817  0.407356  0.485827  3.000000
  4.892045  0.729189  0.553252  2.000000  0.000056  0.980840  0.019105  2.000000
  2.138933  0.029186  1.098758  2.000000  0.051218  0.502464  0.446318  2.000000
  3.652318 -0.973686  0.440744  2.000000  0.001691  0.967923  0.030386  2.000000
  0.433709 -0.562252 -2.913545  2.000000  0.961976  0.037449  0.000575  1.000000
  2.670464  0.366734  1.726269  2.000000  0.009991  0.355132  0.634877  3.000000
  3.327309  0.632705 -1.074035  2.000000  0.003574  0.987894  0.008532  2.000000
  2.331024  1.994097 -1.063111  2.000000  0.044469  0.890268  0.065263  2.000000
  2.618174 -1.234039  1.287808  2.000000  0.023575  0.676456  0.299969  2.000000
  2.074382  1.039547  0.610221  2.000000  0.055634  0.551790  0.392577  2.000000
  2.855364 -0.418751  0.112111  2.000000  0.012324  0.934914  0.052762  2.000000
  3.267702 -0.360375  1.093463  2.000000  0.004177  0.834916  0.160907  2.000000
  2.046160 -0.416544 -0.375389  2.000000  0.101097  0.841442  0.057461  2.000000
  1.954232  1.328671 -0.882990  2.000000  0.113069  0.812646  0.074285  2.000000
  3.892460  1.717596  0.691483  2.000000  0.000642  0.867318  0.132040  2.000000
  3.262129 -0.789339 -0.153908  2.000000  0.004528  0.976171  0.019301  2.000000
  2.567556 -1.386693  0.642175  2.000000  0.030153  0.848401  0.121446  2.000000
